Entrada,Algoritmo,Tiempo (microsegundos)
1000,quick-sort,249
1000,merge-sort,788
1000,selection-sort,4311
1000,quick-sort,247
1000,merge-sort,777
1000,selection-sort,4366
1000,quick-sort,248
1000,merge-sort,779
1000,selection-sort,5521
1000,quick-sort,321
1000,merge-sort,842
1000,selection-sort,4374
1000,quick-sort,249
1000,merge-sort,791
1000,selection-sort,4294
1000,quick-sort,288
1000,merge-sort,821
1000,selection-sort,4769
1000,quick-sort,250
1000,merge-sort,787
1000,selection-sort,4325
1000,quick-sort,247
1000,merge-sort,775
1000,selection-sort,4287
1000,quick-sort,247
1000,merge-sort,911
1000,selection-sort,4938
1000,quick-sort,251
1000,merge-sort,688
1000,selection-sort,4226
1000,quick-sort,217
1000,merge-sort,741
1000,selection-sort,4123
1000,quick-sort,212
1000,merge-sort,954
1000,selection-sort,4825
1000,quick-sort,412
1000,merge-sort,694
1000,selection-sort,4193
1000,quick-sort,304
1000,merge-sort,842
1000,selection-sort,5206
1000,quick-sort,340
1000,merge-sort,1854
1000,selection-sort,3997
1000,quick-sort,213
1000,merge-sort,711
1000,selection-sort,4358
1000,quick-sort,212
1000,merge-sort,664
1000,selection-sort,3763
1000,quick-sort,211
1000,merge-sort,819
1000,selection-sort,4232
1000,quick-sort,211
1000,merge-sort,654
1000,selection-sort,3868
1000,quick-sort,211
1000,merge-sort,685
1000,selection-sort,4061
1000,quick-sort,211
1000,merge-sort,649
1000,selection-sort,5028
1000,quick-sort,212
1000,merge-sort,660
1000,selection-sort,4103
1000,quick-sort,215
1000,merge-sort,656
1000,selection-sort,3789
1000,quick-sort,252
1000,merge-sort,652
1000,selection-sort,3936
1000,quick-sort,211
1000,merge-sort,652
1000,selection-sort,4048
1000,quick-sort,272
1000,merge-sort,808
1000,selection-sort,3890
1000,quick-sort,211
1000,merge-sort,652
1000,selection-sort,3794
1000,quick-sort,211
1000,merge-sort,733
1000,selection-sort,3824
1000,quick-sort,211
1000,merge-sort,733
1000,selection-sort,3839
1000,quick-sort,282
1000,merge-sort,786
1000,selection-sort,3936
1000,quick-sort,212
1000,merge-sort,677
1000,selection-sort,4025
1000,quick-sort,303
1000,merge-sort,716
1000,selection-sort,3944
1000,quick-sort,211
1000,merge-sort,652
1000,selection-sort,3829
1000,quick-sort,268
1000,merge-sort,736
1000,selection-sort,3846
1000,quick-sort,211
1000,merge-sort,650
1000,selection-sort,4682
1000,quick-sort,213
1000,merge-sort,661
1000,selection-sort,3838
1000,quick-sort,211
1000,merge-sort,651
1000,selection-sort,3999
1000,quick-sort,235
1000,merge-sort,652
1000,selection-sort,3829
1000,quick-sort,262
1000,merge-sort,652
1000,selection-sort,3798
1000,quick-sort,226
1000,merge-sort,652
1000,selection-sort,3840
1000,quick-sort,211
1000,merge-sort,651
1000,selection-sort,4167
1000,quick-sort,211
1000,merge-sort,692
1000,selection-sort,3994
1000,quick-sort,211
1000,merge-sort,652
1000,selection-sort,4009
1000,quick-sort,211
1000,merge-sort,650
1000,selection-sort,4115
1000,quick-sort,212
1000,merge-sort,653
1000,selection-sort,4063
1000,quick-sort,347
1000,merge-sort,731
1000,selection-sort,5775
1000,quick-sort,217
1000,merge-sort,695
1000,selection-sort,4662
1000,quick-sort,213
1000,merge-sort,659
1000,selection-sort,3788
1000,quick-sort,211
1000,merge-sort,978
1000,selection-sort,3987
1000,quick-sort,215
1000,merge-sort,661
